year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage,churn
2013,6,191020,1982,0,9,13.75,0.9,1,0,0,0,1276,0,0.0,6,0.9,5.0,0.18,1.0,9,0,0.0,0.0,9,6,0.9,5.0,9,0,0.0,0.0,9,0,0.0,0.0,34,0,0.0,34,0,0.0,34,0,0.0,34,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,10.52,0.0,10.52,0.0,2,0,1,0,0.0,0
2013,6,417465,660,0,3,0.03,6.45,1,1,0,1,27,1,6.0,37,1.07,20.83,0.47,4.93,3,0,0.0,0.0,3,15,0.6,4.0,3,1,0.47,4.93,3,95,5.38,0.11,5,18,1.08,5,68,4.08,5,2,0.22,5,37,0.0,2,0.0,0,0.0,0.0,1276,3,16.0,31.43,0.0,11.0,4.93,296,39,219,2,0.0,0
2013,6,41196,1039,0,2,0.52,5.06,1,1,0,0,46,0,0.0,30,4.04,29.23,1.0,6.63,3,0,0.0,0.0,3,20,4.04,28.75,3,0,0.0,0.0,3,20,1.02,0.06,2,11,0.66,2,6,0.36,2,0,0.0,2,1,0.0,0,0.0,0,0.0,0.0,1276,2,6.005,57.67,0.0,55.0,0.0,56,22,15,0,0.0,0
2013,8,1195437,15947,0,1,0.0,0.0,0,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,1414,408,0,1,19.86,29.93,1,1,0,1,7,6,49.52,54,5.03,45.27,1.74,11.57,1,0,0.0,0.0,1,20,4.48,29.83,1,0,0.0,0.0,1,443,24.9,0.06,1,0,0.0,1,418,24.9,1,0,0.0,1,42,0.0,0,0.0,0,0.0,0.0,1276,16,73.515,159.5,0.0,74.82,0.0,643,0,583,0,0.0,0
2013,6,1164684,29,1,1,13.37,25.63,1,1,0,1,21,2,39.02,46,10.69,73.97,2.7,18.0,2,0,0.0,0.0,2,26,10.69,71.25,2,0,0.0,0.0,2,252,14.94,0.06,1,0,0.0,1,249,14.94,1,0,0.0,1,17,0.0,0,0.0,0,0.0,0.0,1276,5,39.015,73.97,0.0,71.25,0.0,252,0,249,0,0.0,0
2013,6,306545,1529,0,1,26.19,17.12,1,1,0,1,13,2,29.02,87,8.37,62.98,0.96,6.4,1,2,0.91,2.6,1,20,3.52,23.47,1,8,1.63,10.12,1,232,8.75,0.11,1,9,0.36,1,83,4.98,1,31,3.41,1,17,0.0,5,0.0,0,0.0,0.0,1276,12,75.03,216.35,0.0,166.18,4.47,1183,35,440,27,0.0,0
2013,6,1038127,326,0,2,1.36,10.63,1,1,0,1,10,3,17.25,64,5.9,37.58,0.86,5.75,2,0,0.0,0.0,2,25,4.1,27.3,2,0,0.0,0.0,2,67,4.73,0.11,3,0,0.0,3,44,2.64,3,0,0.0,3,51,16.0,9,0.0,0,0.0,0.0,1276,7,47.25,135.8,0.0,90.78,0.0,175,2,136,0,0.0,0
2013,6,451260,574,0,5,19.94,0.15,1,0,0,0,1276,0,0.0,4,0.15,1.0,0.15,1.0,5,0,0.0,0.0,5,1,0.15,1.0,5,0,0.0,0.0,5,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,4,0.0,0,0.0,0,0.0,0.0,1276,0,14.0,50.65,0.0,44.28,0.0,0,0,0,0,0.0,1
2013,6,1158867,56,0,6,0.0,20.18,1,1,1,1,13,2,14.0,6,0.0,3.2,0.0,1.65,6,0,0.0,0.0,6,2,0.0,0.0,6,0,0.0,0.0,6,99,4.38,0.6,12,0,0.0,12,33,1.98,12,0,0.0,12,54,0.0,0,0.0,270,82.29,15.8,12,6,41.0,13.07,0.0,1.0,0.0,529,0,380,0,82.29,0
2013,6,91224,1986,0,2,36.0,13.52,1,1,0,1,16,1,3.0,58,11.96,62.57,2.62,7.52,2,3,4.52,12.98,2,41,5.85,38.98,2,6,4.52,12.98,2,21,1.56,0.11,3,0,0.0,3,15,0.9,3,3,0.33,3,12,0.0,2,0.0,0,0.0,0.0,1276,2,23.0,202.42,12.98,134.42,12.98,93,0,87,3,0.0,0
2013,6,1153328,15885,0,59,0.0,0.0,0,0,0,0,59,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,950402,328,0,1,35.47,0.0,1,0,0,0,90,0,0.0,80,0.0,0.72,0.0,0.72,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,41,0,0.0,41,0,0.0,41,0,0.0,41,3,0.0,0,0.0,0,0.0,0.0,1276,2,36.02,15.77,0.0,9.68,0.0,2,0,2,0,0.0,0
2013,6,348626,1387,0,1,0.01,12.06,1,1,0,1,22,2,12.01,107,11.94,87.45,0.91,6.03,1,0,0.0,0.0,1,68,11.46,76.38,1,0,0.0,0.0,1,68,0.12,0.06,1,0,0.0,1,3,0.12,1,0,0.0,1,20,0.0,1,0.0,0,0.0,0.0,31,10,48.025,258.33,22.33,182.92,35.73,477,0,2,102,11.61,0
2013,6,1809,552,0,9,8.54,0.0,1,0,0,0,65,0,0.0,2,0.0,0.0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,65,0,0.0,65,0,0.0,65,0,0.0,65,3,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,20.12,0.0,13.9,0.0,1,0,0,0,0.0,0
2013,6,944419,112,0,1,8.73,0.9,1,1,0,0,1276,0,0.0,4,0.3,2.0,0.15,1.0,5,0,0.0,0.0,5,3,0.3,2.0,5,0,0.0,0.0,5,10,0.6,0.06,1,0,0.0,1,10,0.6,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,78,0,0.0,7.7,0.0,7.7,0.0,42,0,42,0,1.96,0
2013,6,246827,1458,0,1,45.61,2.97,1,1,0,1,21,1,36.03,11,1.41,12.27,0.88,5.87,1,0,0.0,0.0,1,1,0.15,1.0,1,0,0.0,0.0,1,26,1.56,0.06,4,0,0.0,4,26,1.56,4,0,0.0,4,3,0.0,0,0.0,0,0.0,0.0,1276,7,72.04,263.23,0.0,218.87,0.0,142,0,67,0,0.0,0
2013,6,326524,1495,0,2,14.55,3.06,1,1,0,1,23,1,15.0,17,2.82,23.1,0.61,6.35,2,0,0.0,0.0,2,7,1.47,9.77,2,1,0.61,6.35,2,4,0.24,0.06,2,1,0.06,2,3,0.18,2,0,0.0,2,17,0.0,2,0.0,0,0.0,0.0,1276,2,15.0,78.93,0.0,48.3,9.58,19,1,18,0,0.0,0
2013,6,43457,879,0,2,55.15,1.49,1,1,0,0,1276,0,0.0,11,1.31,9.33,0.21,1.38,2,0,0.0,0.0,2,10,1.31,8.75,2,0,0.0,0.0,2,3,0.18,0.06,25,0,0.0,25,3,0.18,25,0,0.0,25,1,0.0,1,0.0,0,0.0,0.0,1276,0,0.0,32.73,0.0,32.15,0.0,4,0,4,0,0.0,0
2013,6,336680,1335,0,1,36.27,1.27,1,0,0,0,34,0,0.0,38,1.27,84.95,0.21,10.0,1,0,0.0,0.0,1,29,0.71,64.05,1,0,0.0,0.0,1,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,4,0.0,0,0.0,0,0.0,0.0,1276,1,24.0,227.55,0.0,199.18,0.0,0,0,0,0,0.0,0
2013,6,28153,965,0,1,5.89,15.31,1,1,0,1,13,3,13.5,135,15.19,159.3,1.13,11.72,1,0,0.0,0.0,1,49,4.93,50.02,1,0,0.0,0.0,1,2,0.12,0.06,18,2,0.12,18,0,0.0,18,0,0.0,18,5,0.0,2,0.0,0,0.0,0.0,1276,6,37.5,323.7,0.5,135.48,0.5,29,19,10,0,0.0,0
2013,6,133080,1974,0,1,0.01,4.07,1,1,0,0,51,0,0.0,67,3.47,27.7,0.17,1.62,1,0,0.0,0.0,1,37,3.17,21.12,1,0,0.0,0.0,1,58,0.6,0.06,2,0,0.0,2,58,0.6,2,0,0.0,2,15,0.0,1,0.0,0,0.0,0.0,1276,1,24.0,81.27,0.0,64.22,0.0,129,0,126,0,0.0,0
2013,6,996421,419,0,1,32.12,21.3,1,1,0,1,11,2,48.03,88,4.14,121.42,0.47,23.2,1,0,0.0,0.0,1,45,3.88,117.13,1,0,0.0,0.0,1,370,17.16,0.06,1,240,9.42,1,130,7.74,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,1276,7,84.035,558.33,0.0,547.7,0.0,824,399,225,0,0.0,0
2013,6,1150790,76,0,1,23.93,32.96,1,1,0,1,4,3,41.02,136,31.94,231.18,2.27,15.13,1,0,0.0,0.0,1,82,27.55,183.68,1,2,0.62,6.42,1,71,1.02,0.06,1,31,0.66,1,6,0.36,1,0,0.0,1,21,0.0,2,0.0,0,0.0,0.0,74,15,94.03,508.25,1.28,392.97,9.08,157,64,7,0,0.61,0
2013,6,363229,945,0,3,8.49,3.74,1,1,0,0,53,0,0.0,38,3.57,38.62,1.22,8.52,3,1,0.55,1.58,3,10,0.89,5.9,3,5,0.55,1.58,3,2,0.17,0.11,8,0,0.0,8,1,0.06,8,1,0.11,8,23,0.0,11,0.0,0,0.0,0.0,1276,1,15.0,179.97,1.58,45.6,1.58,3,0,1,1,0.0,0
2013,6,279817,1626,0,1,12.88,9.86,1,1,0,1,10,2,12.01,25,1.64,12.93,0.5,3.3,7,0,0.0,0.0,7,2,0.3,2.0,7,0,0.0,0.0,7,237,8.22,0.06,1,4,0.24,1,133,7.98,1,0,0.0,1,13,0.0,0,0.0,0,0.0,0.0,1276,10,30.025,33.3,0.0,19.68,0.0,531,23,258,0,0.0,0
2013,6,1037871,339,0,5,0.01,0.0,1,0,0,0,59,0,0.0,16,0.0,0.47,0.0,0.47,5,0,0.0,0.0,5,1,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,33,0,0.0,33,0,0.0,33,0,0.0,33,13,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,14.22,0.0,9.68,0.0,178,1,176,0,0.0,0
2013,6,98553,1985,0,2,31.8,5.87,1,1,0,1,5,2,19.51,23,4.23,20.53,2.0,3.07,2,0,0.0,0.0,2,14,2.23,14.87,2,0,0.0,0.0,2,13,1.64,0.55,2,0,0.0,2,9,0.54,2,0,0.0,2,12,1.1,0,0.0,0,0.0,0.0,1276,5,33.505,63.97,0.0,55.68,0.0,61,0,57,0,0.0,0
2013,6,1108581,222,0,6,5.96,0.21,1,1,0,0,1276,0,0.0,5,0.15,1.0,0.15,1.0,6,0,0.0,0.0,6,2,0.15,1.0,6,0,0.0,0.0,6,1,0.06,0.06,9,0,0.0,9,1,0.06,9,0,0.0,9,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,6.3,0.0,6.0,0.0,23,18,5,0,0.0,0
2013,8,1191930,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,29579,1045,0,1,10.46,8.52,1,1,0,0,45,0,0.0,20,4.26,29.08,1.33,8.85,1,0,0.0,0.0,1,12,3.68,24.5,1,0,0.0,0.0,1,71,4.26,0.06,1,7,0.42,1,64,3.84,1,0,0.0,1,11,0.0,2,0.0,0,0.0,0.0,1276,1,12.0,66.52,0.0,56.58,0.0,217,22,173,6,0.0,0
2013,6,122536,1925,0,1,18.43,19.81,1,1,0,1,2,2,24.0,94,16.15,117.12,3.34,22.25,1,0,0.0,0.0,1,67,15.85,105.67,1,0,0.0,0.0,1,61,3.66,0.06,1,2,0.12,1,59,3.54,1,0,0.0,1,3,0.0,0,0.0,0,0.0,0.0,1276,11,76.0,419.82,0.0,361.0,0.0,304,10,262,32,0.0,0
2013,6,1125007,15885,0,1276,0.0,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,1128260,212,0,1,11.32,21.64,1,1,0,1,19,2,25.0,53,21.05,92.33,2.75,18.35,1,13,13.07,37.5,1,29,7.34,48.93,1,14,13.26,39.43,1,9,0.59,0.11,4,0,0.0,4,8,0.48,4,1,0.11,4,13,0.0,1,0.0,0,0.0,0.0,1276,4,40.0,173.42,45.6,114.85,47.53,28,0,26,2,0.0,0
2013,8,1178424,15947,0,2,0.0,0.0,1,0,0,1,22,1,0.0,8,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,8,1194005,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,203087,1984,0,1,56.07,24.83,1,1,0,0,38,0,0.0,22,24.83,137.92,6.26,34.77,1,0,0.0,0.0,1,21,24.65,136.92,1,0,0.0,0.0,1,4,0.0,0.0,7,0,0.0,7,4,0.0,7,0,0.0,7,0,0.0,0,0.0,0,0.0,0.0,1276,3,77.0,289.17,0.0,284.02,0.0,4,0,4,0,0.0,0
2013,6,318305,1325,0,1,10.17,2.29,1,1,0,1,27,1,5.0,15,2.17,14.72,0.69,4.58,1,0,0.0,0.0,1,10,1.85,12.32,1,0,0.0,0.0,1,2,0.12,0.06,7,0,0.0,7,2,0.12,7,0,0.0,7,1,0.0,0,0.0,0,0.0,0.0,1276,3,15.0,64.48,0.0,58.77,0.02,11,0,11,0,0.0,0
2013,6,979592,310,0,2,14.52,0.9,1,0,0,0,56,0,0.0,12,0.9,7.87,0.15,1.2,2,0,0.0,0.0,2,6,0.9,6.0,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,2,12.0,28.9,0.0,18.48,0.53,0,0,0,0,0.0,0
2013,6,41915,478,0,1,29.39,65.0,1,1,1,1,2,3,77.05,35,54.84,230.17,6.9,27.38,1,0,0.0,0.0,1,2,1.18,7.85,1,0,0.0,0.0,1,99,8.41,0.11,1,9,0.54,1,32,1.92,1,0,0.0,1,13,0.0,0,0.0,47,10.03,1.75,11,12,127.045,274.22,0.0,8.85,0.0,183,25,57,0,138.51,0
2013,6,1108465,181,0,36,12.47,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,36,0,0.0,0.0,36,0,0.0,0.0,36,0,0.0,0.0,36,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0.0,1
2013,6,398447,740,0,4,22.16,7.49,1,1,0,1,27,1,24.0,122,7.49,95.42,0.29,11.37,4,0,0.0,0.0,4,69,7.49,49.93,4,0,0.0,0.0,4,7,0.0,0.0,27,0,0.0,27,0,0.0,27,0,0.0,27,22,0.0,0,0.0,0,0.0,0.0,1276,1,24.0,126.05,0.0,75.4,0.0,7,0,0,0,0.0,0
2013,6,423200,642,0,1,5.03,22.93,1,1,0,1,1,4,22.02,129,14.47,100.63,0.65,4.3,1,0,0.0,0.0,1,109,14.31,95.37,1,0,0.0,0.0,1,244,8.46,0.06,1,0,0.0,1,143,8.46,1,0,0.0,1,20,0.0,0,0.0,0,0.0,0.0,1276,24,78.045,411.27,0.0,390.93,0.0,608,0,247,0,0.0,0
2013,6,327515,1403,0,1,5.34,16.32,1,1,0,1,16,2,18.0,104,16.14,109.67,1.66,11.08,2,0,0.0,0.0,2,98,15.45,102.97,2,0,0.0,0.0,2,3,0.18,0.06,1,1,0.06,1,2,0.12,1,0,0.0,1,10,0.0,1,0.0,0,0.0,0.0,1276,3,30.0,201.38,0.0,186.72,0.0,12,2,7,0,0.0,0
2013,6,133176,1937,0,2,13.74,21.56,1,0,0,1,16,2,21.5,62,21.56,97.43,2.42,8.95,2,11,11.36,32.58,2,22,10.14,56.33,2,21,11.42,33.3,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,20,0.0,5,0.0,0,0.0,0.0,1276,3,41.5,173.37,32.58,115.3,33.3,0,0,0,0,0.0,0
2013,6,1124374,41,0,1,77.0,4.83,1,1,0,1,15,2,72.06,19,4.23,39.0,2.66,17.73,1,0,0.0,0.0,1,5,4.08,27.18,1,0,0.0,0.0,1,10,0.6,0.06,14,0,0.0,14,10,0.6,14,0,0.0,14,7,0.0,0,0.0,0,0.0,0.0,1276,9,87.06,67.63,0.0,48.32,0.0,31,0,31,0,0.0,0
2013,6,983340,270,0,1,4.9,0.7,1,1,0,0,1276,0,0.0,11,0.64,6.7,0.19,1.38,1,0,0.0,0.0,1,4,0.64,4.23,1,0,0.0,0.0,1,1,0.06,0.06,21,0,0.0,21,1,0.06,21,0,0.0,21,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,57.78,1.1,10.23,43.42,1,0,1,0,0.0,0
2013,6,239351,1879,0,1,2.44,8.46,1,1,0,1,13,1,10.92,44,8.46,58.9,1.23,8.18,1,0,0.0,0.0,1,24,5.28,35.18,1,0,0.0,0.0,1,19,0.0,0.0,20,6,0.0,20,0,0.0,20,0,0.0,20,8,0.0,0,0.0,0,0.0,0.0,54,12,39.825,258.68,0.0,145.78,0.0,60,18,7,0,93.63,0
2013,6,393477,15876,1,7,0.86,14.14,1,0,0,1,8,1,15.0,44,14.14,21.25,3.65,3.82,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,22,0.0,0,0.0,0,0.0,0.0,1276,3,15.0,21.25,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,399672,802,0,2,10.76,2.7,1,0,0,1,3,1,6.0,15,2.7,18.22,0.53,3.53,2,0,0.0,0.0,2,14,2.64,17.57,2,1,0.06,0.65,2,0,0.0,0.0,40,0,0.0,40,0,0.0,40,0,0.0,40,9,0.0,1,0.0,0,0.0,0.0,1276,2,12.0,46.9,9.43,33.83,11.47,9,0,9,0,0.0,0
2013,6,353483,1417,0,1,9.93,13.38,1,1,0,1,3,2,18.03,81,12.86,111.65,2.85,19.02,1,1,0.0,0.0,1,29,6.94,46.23,1,3,0.15,1.55,1,35,0.52,0.11,2,0,0.0,2,5,0.3,2,2,0.22,2,18,0.0,1,0.0,0,0.0,0.0,57,12,33.825,231.33,0.0,106.65,1.55,184,5,120,2,1.77,0
2013,6,1100563,34,0,1,4.75,7.9,1,1,1,0,34,0,0.0,44,4.07,27.13,0.84,5.62,1,0,0.0,0.0,1,28,4.07,27.13,1,0,0.0,0.0,1,66,3.78,0.06,3,8,0.48,3,55,3.3,3,0,0.0,3,8,0.0,0,0.0,3,0.3,0.05,1,3,15.0,34.43,0.0,34.43,0.0,90,12,71,0,0.63,0
2013,6,160155,1985,0,1,5.21,1.51,1,1,0,0,65,0,0.0,12,1.45,12.3,0.41,2.73,1,0,0.0,0.0,1,6,1.29,8.57,1,0,0.0,0.0,1,2,0.06,0.06,15,0,0.0,15,1,0.06,15,0,0.0,15,3,0.0,0,0.0,0,0.0,0.0,1276,2,8.0,32.25,0.0,25.9,0.0,10,0,9,0,0.0,0
2013,6,16477,59,0,40,0.74,0.0,0,0,0,0,48,0,0.0,0,0.0,0.0,0.0,0.0,40,0,0.0,0.0,40,0,0.0,0.0,40,0,0.0,0.0,40,0,0.0,0.0,44,0,0.0,44,0,0.0,44,0,0.0,44,0,0.0,0,0.0,0,0.0,0.0,1276,4,21.0,90.77,0.0,15.38,0.0,1,0,1,0,0.0,1
2013,8,1191654,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,8,1190383,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,418125,673,0,15,7.07,0.0,1,0,0,0,1276,0,0.0,3,0.0,0.1,0.0,0.1,15,0,0.0,0.0,15,0,0.0,0.0,15,0,0.0,0.0,15,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.1,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,8,1193321,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,927848,534,0,2,0.09,10.93,1,1,1,1,6,1,1.0,88,9.06,67.8,0.77,5.15,2,0,0.0,0.0,2,63,8.46,58.9,2,1,0.31,3.18,2,21,1.17,0.15,2,2,0.12,2,15,0.9,2,0,0.0,2,13,1.3,2,0.0,12,2.93,0.7,3,13,41.7,260.08,0.0,230.65,3.18,78,7,66,0,13.49,0
2013,6,794,15885,0,34,0.0,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,990099,297,0,1,11.47,19.48,1,1,0,1,1,3,28.0,60,17.83,92.25,3.63,14.4,1,0,0.0,0.0,1,1,0.15,1.0,1,0,0.0,0.0,1,16,1.65,0.11,5,0,0.0,5,0,0.0,5,0,0.0,5,14,0.0,0,0.0,0,0.0,0.0,1276,5,52.0,194.78,0.0,1.0,0.0,51,0,0,0,0.0,0
2013,6,120958,1985,0,1,3.29,2.38,1,1,0,0,58,0,0.0,11,2.08,14.43,0.89,5.93,1,0,0.0,0.0,1,7,1.19,7.92,1,0,0.0,0.0,1,5,0.3,0.06,7,0,0.0,7,5,0.3,7,0,0.0,7,3,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,21.55,0.0,15.02,0.0,17,0,16,0,0.0,0
2013,6,203763,1985,0,15,10.92,5.19,1,0,0,0,30,0,0.0,32,5.19,32.9,0.71,4.7,15,0,0.0,0.0,15,14,2.83,18.88,15,0,0.0,0.0,15,0,0.0,0.0,31,0,0.0,31,0,0.0,31,0,0.0,31,6,0.0,0,0.0,0,0.0,0.0,1276,5,36.01,235.25,0.0,102.93,0.0,60,0,10,2,0.0,0
2013,6,444819,491,0,1,10.52,1.95,1,1,0,0,1276,0,0.0,11,0.15,1.0,0.15,1.0,1,0,0.0,0.0,1,2,0.15,1.0,1,0,0.0,0.0,1,30,1.8,0.06,2,0,0.0,2,30,1.8,2,0,0.0,2,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,1.0,0.0,1.0,0.0,40,0,40,0,0.0,0
2013,8,1192215,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,8,1192972,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,993092,15885,0,1276,0.0,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
